host_response_time,host_is_superhost,host_identity_verified,property_type,room_type,instant_bookable,host_response_rate,host_acceptance_rate,capacity,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,minimum_nights,maximum_nights,reviews_per_month
within an hour,t,t,Entire guest suite,Entire home/apt,f,1,1,4,1100,4.92,4.97,4.91,4.97,4.97,4.95,4.89,1,1125,3.44
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.99,2,700,4.74,4.83,4.83,4.86,4.86,4.9,4.69,2,1125,1.95
Desconocido,f,f,Entire loft,Entire home/apt,f,0.9,0.9,2,1234,4.95,4.97,4.95,4.97,4.94,4.98,4.89,1,1125,1.1
within a day,f,t,Entire rental unit,Entire home/apt,f,1,0.79,2,3177,4.98,4.98,4.95,5,4.95,5,4.88,1,181,1
Desconocido,f,t,Entire home,Entire home/apt,f,0.9,1,6,2500,4.94,4.97,4.97,5,5,5,4.91,1,1125,0.75
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.99,6,3551,4.8,4.91,4.88,4.91,5,4.98,4.8,1,1125,1.32
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,6,1207,4.75,4.83,4.84,4.88,4.85,4.93,4.81,1,1125,1.1
Desconocido,f,t,Entire rental unit,Entire home/apt,f,0.9,1,2,400,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
Desconocido,f,f,Entire serviced apartment,Entire home/apt,f,0.9,0,5,7316,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.1
Desconocido,f,t,Entire rental unit,Entire home/apt,f,0.9,0.9,4,850,4.94,4.97,4.82,4.94,4.97,4.85,4.94,2,1125,0.78
within an hour,f,t,Entire condo,Entire home/apt,f,1,1,4,1100,4.36,4.75,4.57,4.86,4.86,4.21,4.32,1,1125,0.66
within an hour,f,t,Private room in home,Private room,f,1,0.94,2,270,4.77,4.72,4.84,4.75,4.78,4.68,4.78,1,1125,1.6
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,812,4.8,4.82,4.92,4.92,4.86,4.67,4.73,1,1125,3.93
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.99,0.99,2,1448,4.7,4.81,4.8,4.85,4.77,4.99,4.68,1,365,1.81
within an hour,f,t,Entire loft,Entire home/apt,f,0.94,1,2,590,4.59,4.76,4.65,4.91,4.92,4.82,4.6,1,45,2.75
within an hour,f,t,Private room in rental unit,Private room,t,1,1,2,300,4.44,4.44,4.33,4.44,4.56,4.22,4.44,3,1125,0.21
within an hour,t,f,Entire condo,Entire home/apt,t,1,1,4,1027,4.85,4.92,4.86,4.88,4.94,4.88,4.88,2,1125,2.03
within an hour,f,t,Private room in rental unit,Private room,t,1,1,1,201,2.33,3,3,3.33,3,3.33,2.67,3,1125,0.08
within an hour,f,t,Private room in rental unit,Private room,f,1,0,2,385,4.82,4.94,5,4.94,4.88,4.94,4.82,1,1125,0.39
Desconocido,f,t,Entire rental unit,Entire home/apt,f,0.9,1,4,700,4.93,4.93,4.89,4.96,4.96,4.86,4.93,1,45,0.65
within a few hours,f,t,Private room in condo,Private room,f,0.7,0.82,4,499,4.92,4.92,4.69,5,5,5,4.92,1,365,0.31
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.99,0.99,2,1460,4.75,4.86,4.88,4.84,4.84,4.98,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.99,0.99,2,1460,4.77,4.91,4.84,4.89,4.92,4.96,4.76,1,365,3.47
within an hour,f,t,Private room in rental unit,Private room,t,1,1,2,450,4.81,4.94,4.81,5,4.87,4.94,4.77,2,6,0.71
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,812,4.79,4.88,4.87,4.85,4.89,4.64,4.78,1,1125,3.72
within an hour,f,t,Entire loft,Entire home/apt,t,1,0.5,3,1250,5,5,5,5,5,5,5,1,1125,0.07
within a day,f,f,Entire rental unit,Entire home/apt,f,1,0.9,3,1300,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,1125,1.1
within an hour,t,t,Entire guest suite,Entire home/apt,t,1,1,2,627,4.97,4.95,4.87,4.95,4.98,4.93,4.85,2,1125,1.47
within an hour,t,t,Entire rental unit,Entire home/apt,f,0.99,0.99,2,1123,4.91,4.87,4.89,4.96,4.91,4.8,4.76,1,365,1.04
within an hour,t,t,Entire rental unit,Entire home/apt,f,0.99,0.99,2,1103,4.77,4.85,4.94,4.98,4.98,4.81,4.77,1,365,1.1
within an hour,f,t,Room in boutique hotel,Hotel room,t,1,0.83,3,776,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,f,0.99,0.99,2,1088,4.82,4.77,4.91,4.82,4.84,4.82,4.74,1,365,1.31
within an hour,t,t,Entire rental unit,Entire home/apt,f,0.99,0.99,2,1123,4.82,4.82,4.93,4.73,4.7,4.77,4.7,1,365,1.01
within an hour,t,t,Room in aparthotel,Entire home/apt,t,1,1,4,859,4.81,4.84,4.91,4.85,4.87,4.76,4.82,1,1125,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,f,0.99,0.99,2,1103,4.86,4.92,4.96,4.92,4.92,4.72,4.68,1,365,1.14
within an hour,t,t,Entire rental unit,Entire home/apt,f,0.99,0.99,2,1200,4.8,4.86,4.93,4.89,4.93,4.77,4.8,1,365,1.29
within an hour,f,t,Room in boutique hotel,Hotel room,f,1,0.83,4,776,4,4,5,5,4.25,5,3.75,1,365,0.09
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,5,1634,4.64,4.8,4.75,4.65,4.65,4.96,4.87,2,999,1.28
within an hour,t,t,Entire rental unit,Entire home/apt,f,0.99,0.99,2,1073,4.85,4.93,4.93,4.96,4.98,4.82,4.73,1,365,1.25
within an hour,t,t,Private room in home,Private room,f,1,1,2,429,4.84,4.94,4.94,4.92,4.93,4.85,4.84,1,5,1.1
within a few hours,f,t,Private room in rental unit,Private room,t,1,0.9,1,270,5,5,5,5,5,5,5,1,1125,0.05
within an hour,f,t,Private room in rental unit,Private room,t,0.98,1,4,768,4.83,4.75,4.81,4.9,4.83,4.98,4.77,1,1125,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,f,0.99,0.99,2,1200,4.85,4.88,4.9,4.91,4.94,4.9,4.73,1,365,1.53
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,6,1292,4.72,4.82,4.78,4.89,4.76,4.46,4.74,2,1125,1.67
within an hour,f,t,Room in boutique hotel,Hotel room,f,1,0.83,5,823,5,5,4.67,4.67,5,4.33,4.67,1,365,0.13
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,2,2597,4.98,4.96,4.98,4.98,4.98,5,4.88,1,65,3.7
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.96,3,1000,4.93,4.86,4.9,4.98,5,4.86,4.79,2,1125,1.14
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.97,5,780,4.51,4.55,4.43,4.66,4.47,4.32,4.43,2,1125,1.22
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.99,0.99,2,2195,4.82,4.82,4.65,4.94,4.89,4.96,4.76,1,365,1.65
within an hour,f,f,Private room in home,Private room,f,1,0.6,1,600,4.8,4.6,4.53,4.87,4.73,5,4.53,1,45,0.36
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,2,2756,4.95,4.95,4.99,4.96,4.95,5,4.89,1,65,2.99
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,2,3066,4.93,4.97,4.97,4.96,4.99,4.99,4.84,1,90,4.03
within an hour,f,t,Room in boutique hotel,Hotel room,f,1,0.83,8,2966,5,5,5,5,5,5,5,1,365,0.05
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.93,3,1362,5,4.95,4.95,4.97,4.97,4.95,4.95,2,15,0.87
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,950,5,5,5,5,5,5,5,1,90,0.02
within an hour,t,t,Room in boutique hotel,Hotel room,t,1,1,2,2657,5,5,5,5,5,5,5,1,365,0.49
within an hour,f,f,Private room in rental unit,Private room,f,1,0.93,1,500,5,4.5,5,5,5,5,5,2,1125,0.4
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.99,0.99,4,2205,4.87,4.87,4.92,4.96,4.91,4.96,4.79,1,365,1.23
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.99,6,1540,4.89,4.89,4.97,4.92,5,5,4.89,1,1125,0.86
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.99,6,1399,4.91,4.98,5,4.98,4.98,4.98,4.89,1,1125,1.07
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,3,899,4.59,4.55,4.47,4.72,4.84,4.91,4.38,2,1125,1.36
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,2,563,4.78,4.91,4.93,4.93,4.89,4.87,4.8,1,60,1.1
Desconocido,f,f,Private room in rental unit,Private room,f,0.9,0.9,2,200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,30,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.99,4,940,4.94,4.92,4.96,4.94,4.94,4.96,4.94,1,1125,1.28
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.99,0.99,4,1750,4.87,4.91,4.94,4.91,4.89,4.98,4.73,1,365,2.14
Desconocido,f,f,Private room in home,Private room,f,0.9,1,2,260,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,7,1.1
within a few hours,f,t,Private room in rental unit,Private room,f,1,0.94,1,300,4.78,4.83,4.65,4.96,4.96,4.96,4.74,1,1125,1.68
Desconocido,f,f,Shared room in rental unit,Shared room,t,0.9,0.9,3,4400,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
Desconocido,f,f,Entire home,Entire home/apt,t,0.9,0.9,1,400,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.99,4,851,4.98,4.99,4.98,4.99,4.94,5,4.92,1,1125,1.98
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.99,6,1640,4.89,5,4.86,4.89,4.86,5,4.93,2,1125,0.66
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,1,4,1892,4.87,5,4.87,5,5,5,4.93,2,90,0.35
Desconocido,f,f,Private room in home,Private room,f,0.9,0.9,4,1001,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,2,1.1
within an hour,f,t,Entire loft,Entire home/apt,t,0.91,1,2,806,4.61,4.78,4.8,4.76,4.58,4.72,4.7,1,1125,4.39
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.97,4,660,4.76,4.88,4.55,4.9,4.82,4.69,4.78,2,1125,1.18
within an hour,f,t,Private room in condo,Private room,f,1,1,1,700,4.75,5,4.5,5,5,5,4.75,1,1125,0.1
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.99,16,20000,4.88,4.76,4.88,4.53,5,5,4.47,2,60,0.41
within an hour,f,f,Private room in condo,Private room,f,1,1,2,400,3,5,5,5,5,5,4,2,10,0.02
Desconocido,f,t,Entire loft,Entire home/apt,f,0.9,0.83,3,884,5,5,5,5,5,4.5,5,1,30,0.48
within an hour,t,t,Private room in condo,Private room,f,1,0.97,2,363,4.86,4.89,4.86,4.89,4.94,4.89,4.86,2,1125,0.84
within an hour,f,t,Entire loft,Entire home/apt,t,1,1,3,831,4.82,4.91,4.94,4.88,4.92,4.84,4.78,1,1125,3.23
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.99,0.99,6,2888,4.89,5,4.92,4.94,4.92,4.97,4.92,1,365,0.82
a few days or more,f,f,Private room in rental unit,Private room,t,0,0.9,2,450,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,30,1.1
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,1,4,1700,5,4,5,5,5,5,5,3,31,0.06
Desconocido,f,f,Private room in home,Private room,f,0.9,0.9,1,290,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,5,1.1
Desconocido,f,t,Entire rental unit,Entire home/apt,f,0.9,0.9,5,1183,4.87,4.87,4.89,4.95,4.95,4.97,4.79,1,1125,0.88
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.98,3,585,4.94,4.98,4.98,4.98,4.96,4.92,4.88,2,1125,1.13
within an hour,f,t,Private room in rental unit,Private room,t,1,0.5,2,201,3,3,2,3,3,4.5,3,1,60,0.05
within an hour,t,t,Entire serviced apartment,Entire home/apt,f,1,1,2,1693,4.89,4.92,5,4.96,4.98,5,4.79,2,180,1.22
within an hour,t,t,Entire home,Entire home/apt,f,1,0.97,5,951,4.93,4.97,4.83,4.93,4.93,5,4.97,3,1125,0.7
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.99,0.99,2,1410,4.67,4.64,4.71,4.84,4.8,4.84,4.6,1,365,1.05
within an hour,f,t,Private room in rental unit,Private room,f,0.82,0.85,2,324,4.65,4.69,4.75,4.79,4.61,4.86,4.69,1,30,3.06
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.99,0.99,4,2209,4.85,4.89,4.92,4.88,4.94,4.95,4.86,1,365,2.31
within an hour,f,t,Private room in rental unit,Private room,f,0.82,0.85,2,360,4.71,4.71,4.76,4.73,4.7,4.84,4.72,1,30,2.31
within an hour,f,t,Private room in rental unit,Private room,f,0.82,0.85,2,371,4.68,4.7,4.7,4.66,4.67,4.87,4.72,1,30,2.37
Desconocido,f,f,Entire rental unit,Entire home/apt,t,0.9,0.9,2,4500,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within a day,f,t,Private room in rental unit,Private room,t,0.5,1,4,400,4.5,4.25,4.5,4.5,4.5,4.5,4.5,1,1125,0.1
Desconocido,f,f,Entire rental unit,Entire home/apt,f,0.9,0.9,2,800,0,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,0.07
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.99,0.99,4,2188,4.79,4.88,4.79,4.94,4.92,4.98,4.79,1,365,2.47
within an hour,f,t,Entire guest suite,Entire home/apt,f,1,0.97,4,730,4.71,4.84,4.8,4.92,4.78,4.81,4.78,1,365,1.1
Desconocido,f,t,Entire rental unit,Entire home/apt,f,0.9,0.9,3,1300,4.67,4.75,4.5,4.67,4.58,4.75,4.75,1,1125,0.28
within an hour,t,t,Private room in home,Private room,t,1,1,1,204,4.75,4.75,4.83,4.75,4.75,4.75,4.75,1,1125,0.28
a few days or more,f,t,Entire condo,Entire home/apt,f,0,0.33,2,990,5,5,5,5,5,5,5,2,1125,0.55
a few days or more,f,f,Private room in home,Private room,f,0,0,4,317,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
Desconocido,f,t,Private room in bed and breakfast,Private room,t,0.9,1,2,2772,4.25,3.25,5,3.75,4.25,4.75,3.5,1,365,0.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,510,4.5,4.62,4.39,4.82,4.82,4.82,4.47,2,140,1.83
a few days or more,f,t,Private room in rental unit,Private room,t,0,1,1,240,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.99,4,1090,4.94,4.96,4.96,4.96,4.98,4.96,4.9,1,1125,1.12
within an hour,t,t,Entire loft,Entire home/apt,t,1,0.99,3,931,4.85,4.88,4.9,4.94,4.84,4.9,4.84,2,1125,1.86
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,5,11000,4.7,4.88,4.91,4.89,4.82,4.9,4.79,1,1125,2.43
within a day,f,t,Entire rental unit,Entire home/apt,f,1,1,7,2889,4.88,4.88,4.63,5,4.88,5,4.88,1,360,0.27
within an hour,t,t,Private room in barn,Private room,f,1,1,1,450,4.2,4.6,5,4.4,4.4,4.8,4.2,1,1125,0.12
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,5,1226,4.71,4.83,4.82,4.91,4.84,4.91,4.78,1,1125,1.1
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,5,1109,4.79,4.92,4.89,4.89,4.89,4.95,4.81,1,1125,1.1
within an hour,f,t,Entire condo,Entire home/apt,f,1,1,4,2082,4.94,4.94,4.95,4.9,4.97,5,4.92,3,1125,1.46
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,5,1026,4.76,4.84,4.84,4.93,4.85,4.92,4.76,1,1125,1.1
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,5,1100,4.73,4.83,4.73,4.86,4.84,4.92,4.71,1,1125,4.27
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,5,1126,4.72,4.84,4.87,4.87,4.85,4.9,4.75,1,1125,1.1
a few days or more,f,t,Private room in condo,Private room,f,0,0.63,1,228,4.89,5,4.78,4.78,5,5,5,1,1125,0.24
within an hour,t,t,Entire home,Entire home/apt,f,1,0.99,16,12060,4.93,4.93,4.87,4.94,4.97,4.96,4.78,3,1125,2.55
within an hour,t,t,Entire loft,Entire home/apt,f,1,0.98,4,2866,4.98,4.96,4.96,5,4.93,4.91,4.88,1,999,1.35
Desconocido,f,t,Private room in serviced apartment,Private room,f,0.9,0.9,2,650,2,5,3,5,3,5,3,1,1125,0.02
Desconocido,f,f,Entire condo,Entire home/apt,f,0.9,0.9,4,650,4.94,4.94,4.94,5,5,4.67,5,2,1125,0.42
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,5,1176,4.74,4.88,4.84,4.88,4.82,4.95,4.77,1,1125,4.08
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.99,7,1750,4.87,4.93,4.9,4.93,4.97,4.83,4.9,2,1125,0.72
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,3,2000,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
Desconocido,f,t,Private room in rental unit,Private room,f,0.9,0,2,3500,4.67,5,5,5,5,5,4.67,1,30,0.07
Desconocido,f,t,Entire loft,Entire home/apt,t,0.9,0,3,20000,4.73,4.9,4.79,4.9,4.83,4.9,4.79,1,1125,1.19
within an hour,t,t,Entire loft,Entire home/apt,f,1,0.98,4,2579,4.71,4.86,4.86,4.86,5,4.86,4.43,1,999,0.17
a few days or more,f,t,Private room in rental unit,Private room,f,0,0,2,500,4.7,4.8,4.7,4.8,4.8,4.8,4.7,3,30,1.1
within an hour,t,t,Private room in rental unit,Private room,f,1,1,2,390,4.83,4.84,4.84,4.86,4.75,4.96,4.84,2,1125,3.86
Desconocido,f,f,Shared room in home,Shared room,t,0.9,1,6,280,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,30,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,5,850,4.92,4.89,4.92,4.9,4.94,4.82,4.83,1,1125,1.67
within an hour,t,t,Private room in rental unit,Private room,f,1,1,1,400,4.83,4.86,4.79,4.91,4.93,4.88,4.84,1,1125,2.49
within an hour,f,f,Private room in rental unit,Private room,f,1,1,2,600,5,4.5,4.5,4.5,4.5,5,5,1,1125,0.07
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.88,4,500,4.57,4.73,4.35,4.76,4.81,4.73,4.54,2,1125,0.87
Desconocido,f,f,Shared room in home,Shared room,t,0.9,0.9,2,476,0,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,0.02
Desconocido,f,t,Private room in home,Private room,t,0.9,0.9,1,600,5,5,5,5,5,5,5,2,90,0.09
Desconocido,f,t,Private room in rental unit,Private room,f,0.9,0,2,1000,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
within an hour,t,t,Entire guest suite,Entire home/apt,f,1,0.98,3,3047,4.96,5,4.91,4.96,5,4.96,5,1,999,0.55
within a day,f,t,Entire rental unit,Entire home/apt,f,0.5,0.9,3,371,4.64,4.85,4.85,4.79,4.67,4.88,4.64,1,1125,0.76
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,6,1203,4.78,4.86,4.76,4.86,4.91,4.57,4.82,1,180,4.11
a few days or more,f,f,Private room in rental unit,Private room,f,0,0,2,360,5,4,4,5,4,5,5,1,1125,0.02
within an hour,t,t,Private room in home,Private room,t,1,0.97,2,1950,5,5,5,5,5,5,5,2,28,0.05
within an hour,f,t,Private room in rental unit,Private room,f,0.82,0.85,1,254,4.58,4.59,4.59,4.71,4.52,4.71,4.61,1,33,3.4
within an hour,t,t,Entire guest suite,Entire home/apt,t,1,1,2,900,4.88,4.91,4.94,4.95,4.95,4.94,4.85,1,1125,3.09
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.98,4,785,4.73,5,4.82,5,4.91,5,4.82,3,120,0.26
within an hour,f,t,Private room in home,Private room,f,1,0.95,1,322,3.67,3.78,3.89,4.56,4.33,4.78,3.89,1,1125,0.24
Desconocido,f,t,Entire rental unit,Entire home/apt,f,0.9,0,6,1600,5,4.92,5,4.92,5,4.92,4.92,2,1125,0.29
within an hour,f,t,Private room in rental unit,Private room,t,1,1,2,450,4.9,4.95,4.86,4.81,4.9,4.86,4.9,2,1125,0.49
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.98,4,785,4.8,4.85,4.85,4.97,4.8,4.93,4.88,3,120,1.4
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,6,4635,4.87,4.87,4.87,4.95,4.98,4.89,4.79,2,1125,2.15
within an hour,t,t,Entire loft,Entire home/apt,f,1,0.98,4,2416,4.88,5,5,4.94,5,4.88,4.81,1,999,0.55
within an hour,t,t,Entire loft,Entire home/apt,f,1,0.98,6,4539,4.82,4.86,4.93,4.91,4.82,4.91,4.75,2,999,1.05
within an hour,t,t,Entire loft,Entire home/apt,f,1,0.96,3,604,4.86,4.75,4.93,4.93,5,4.71,4.79,2,1125,0.65
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.98,4,785,4.95,5,5,5,5,5,4.95,3,120,0.51
within an hour,t,t,Entire guest suite,Entire home/apt,t,1,1,2,820,4.85,4.83,4.83,4.98,5,4.78,4.9,3,360,0.98
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.98,4,785,4.81,5,4.86,5,4.95,4.95,4.95,3,120,0.51
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.98,4,785,4.59,4.91,4.82,4.88,4.79,4.85,4.68,3,120,0.8
Desconocido,f,t,Private room in rental unit,Private room,t,0.9,0.8,2,273,4.9,4.9,4.85,4.95,5,4.75,4.85,2,20,0.46
Desconocido,f,t,Entire home,Entire home/apt,f,0.9,0,2,410,5,5,4.67,5,5,5,5,2,5,0.14
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,650,4.84,4.88,4.86,4.91,4.91,5,4.83,3,1125,1.35
Desconocido,f,t,Private room in condo,Private room,f,0.9,1,2,198,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,5,1.1
Desconocido,f,f,Shared room in home,Shared room,t,0.9,0.9,2,219,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
within an hour,f,t,Private room in condo,Private room,f,1,1,1,300,5,5,5,5,5,5,4.67,3,1125,0.16
Desconocido,f,f,Private room in rental unit,Private room,t,0.9,0.9,1,600,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
within a day,f,t,Entire home,Entire home/apt,f,0.54,0.47,10,21948,0,4.8,4.7,4.8,4.8,4.8,4.7,1,60,0.02
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.92,5,1638,4.61,4.74,4.57,4.78,4.85,4.91,4.7,2,365,2.33
within a day,f,t,Private room in home,Private room,f,1,0.38,2,528,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
within a day,f,f,Private room in home,Private room,f,0.6,0.72,1,212,4.75,4.88,4.88,4.88,4.5,4.75,4.88,1,366,0.19
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,6,969,4.82,4.9,4.71,4.95,4.94,4.93,4.87,1,1125,3.45
within an hour,t,t,Private room in home,Private room,f,1,0.94,2,1100,4.89,5,5,5,5,5,4.89,1,7,0.43
within an hour,t,t,Room in aparthotel,Entire home/apt,t,1,1,4,812,4.64,4.77,4.82,4.73,4.83,4.46,4.59,1,1125,3.86
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,866,4.81,4.92,4.94,4.92,4.9,4.98,4.85,2,1125,1.19
Desconocido,f,t,Private room in rental unit,Private room,f,0.9,0.25,3,624,5,5,5,5,5,5,5,1,1125,0.16
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.99,0.99,4,1878,4.74,4.76,4.84,4.74,4.8,4.75,4.83,1,365,1.85
within an hour,f,t,Entire loft,Entire home/apt,t,1,1,4,1099,4.93,4.85,4.96,4.96,5,5,4.93,1,1125,0.63
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,665,4.79,4.86,4.8,4.92,4.94,4.9,4.77,1,1125,1.1
within an hour,t,t,Private room in condo,Private room,f,1,1,2,550,4.88,4.75,4.88,4.88,4.88,4.88,4.75,2,120,0.19
within an hour,t,t,Entire loft,Entire home/apt,t,1,1,2,1045,4.63,4.59,4.71,4.88,4.83,4.9,4.55,1,1125,1.1
within an hour,f,t,Entire loft,Entire home/apt,t,1,0.98,2,850,4.88,4.94,4.85,4.94,4.78,4.91,4.89,2,1125,1.5
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.95,5,1500,4.63,4.59,4.55,4.63,4.68,4.94,4.61,1,365,1.64
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.82,2,1271,5,5,5,5,5,5,5,1,5,0.03
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.96,4,1663,4.8,4.8,4.7,4.85,4.8,4.7,4.75,2,1125,0.53
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.99,4,801,5,5,5,4.85,5,4.69,5,2,90,0.32
within an hour,t,t,Private room in home,Private room,f,1,0.83,1,250,4.67,4.67,4.33,4.67,4.67,4.67,4.67,2,1125,0.16
within an hour,f,f,Private room in rental unit,Private room,f,1,0.6,1,800,4.71,4.82,4.88,5,4.94,4.82,4.59,1,1125,0.39
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.99,6,1640,4.89,4.89,4.89,5,4.95,4.92,4.84,1,1125,0.86
within an hour,t,t,Entire guest suite,Entire home/apt,t,1,1,3,1374,4.98,4.98,5,4.98,4.98,4.98,4.95,1,60,1.1
within an hour,f,f,Entire rental unit,Entire home/apt,f,1,0,5,1000,4.75,4.75,4.63,4.88,4.88,4.63,4.88,2,28,0.19
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,5,781,4.59,4.68,4.79,4.78,4.72,4.56,4.63,3,1125,1.82
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1143,4.94,4.96,4.92,4.96,4.89,4.92,4.9,2,1125,3.63
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.99,8,1990,4.92,4.92,4.92,5,5,4.96,4.92,2,1125,0.6
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,8,1744,4.95,4.95,4.91,4.98,4.98,5,4.88,2,1125,2
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,1500,4.96,4.96,5,4.94,4.94,5,4.9,2,1125,1.14
Desconocido,f,t,Entire loft,Entire home/apt,t,0.9,0.9,2,1848,4.89,5,5,5,5,5,4.89,2,1125,0.27
Desconocido,f,t,Entire rental unit,Entire home/apt,t,0.9,0.9,2,1000,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,2,1.1
within an hour,f,t,Entire loft,Entire home/apt,t,1,1,3,934,4.78,4.91,4.88,4.89,4.86,4.83,4.75,1,1125,3.17
